timestamp,variable,organization,value,ingestion_time
2024-03-14 12:00:00.000000 UTC,SPM-01,gsinima,0.35023492574691772,2024-03-15 00:00:00.000000 UTC
2024-03-14 12:00:00.000000 UTC,CHL-01,gsinima,0.46901446580886841,2024-03-15 00:00:00.000000 UTC
2024-03-13 12:00:00.000000 UTC,SPM-01,adasa,1.5156986713409424,2024-03-14 00:00:00.000000 UTC
2024-03-13 12:00:00.000000 UTC,CHL-01,adasa,1.7732574939727783,2024-03-14 00:00:00.000000 UTC
2024-03-13 12:00:00.000000 UTC,SPM-01,gsinima,0.53743702173233032,2024-03-14 00:00:00.000000 UTC
2024-03-13 12:00:00.000000 UTC,CHL-01,gsinima,0.3106628954410553,2024-03-14 00:00:00.000000 UTC
2024-03-12 12:00:00.000000 UTC,SPM-01,adasa,1.5997380018234253,2024-03-13 00:00:00.000000 UTC
2024-03-12 12:00:00.000000 UTC,CHL-01,adasa,1.9569292068481445,2024-03-13 00:00:00.000000 UTC
2024-03-12 12:00:00.000000 UTC,SPM-01,gsinima,0.32626345753669739,2024-03-13 00:00:00.000000 UTC
2024-03-12 12:00:00.000000 UTC,CHL-01,gsinima,3.0420622825622559,2024-03-13 00:00:00.000000 UTC
2024-03-11 12:00:00.000000 UTC,CHL-01,adasa,3.9907622337341309,2024-03-12 00:00:00.000000 UTC
2024-03-11 12:00:00.000000 UTC,SPM-01,adasa,1.9420801401138306,2024-03-12 00:00:00.000000 UTC
2024-03-11 12:00:00.000000 UTC,CHL-01,gsinima,0.35916557908058167,2024-03-12 00:00:00.000000 UTC
2024-03-11 12:00:00.000000 UTC,SPM-01,gsinima,0.46851673722267151,2024-03-12 00:00:00.000000 UTC
2024-03-10 12:00:00.000000 UTC,CHL-01,adasa,1.4701608419418335,2024-03-11 00:00:00.000000 UTC
2024-03-10 12:00:00.000000 UTC,SPM-01,adasa,1.2922699451446533,2024-03-11 00:00:00.000000 UTC
2024-03-10 12:00:00.000000 UTC,CHL-01,gsinima,0.28549903631210327,2024-03-11 00:00:00.000000 UTC
2024-03-10 12:00:00.000000 UTC,SPM-01,gsinima,0.47366267442703247,2024-03-11 00:00:00.000000 UTC
2024-03-09 12:00:00.000000 UTC,CHL-01,adasa,2.7704131603240967,2024-03-11 00:00:00.000000 UTC
2024-03-09 12:00:00.000000 UTC,CHL-01,adasa,2.7704131603240967,2024-03-11 00:00:00.000000 UTC
2024-03-09 12:00:00.000000 UTC,SPM-01,adasa,1.0622678995132446,2024-03-11 00:00:00.000000 UTC
2024-03-09 12:00:00.000000 UTC,SPM-01,adasa,1.0622678995132446,2024-03-11 00:00:00.000000 UTC
2024-03-09 12:00:00.000000 UTC,CHL-01,gsinima,0.34550672769546509,2024-03-11 00:00:00.000000 UTC
2024-03-09 12:00:00.000000 UTC,CHL-01,gsinima,0.34550672769546509,2024-03-11 00:00:00.000000 UTC
2024-03-09 12:00:00.000000 UTC,SPM-01,gsinima,0.66750657558441162,2024-03-11 00:00:00.000000 UTC
2024-03-09 12:00:00.000000 UTC,SPM-01,gsinima,0.66750657558441162,2024-03-11 00:00:00.000000 UTC
2024-03-08 12:00:00.000000 UTC,SPM-01,adasa,1.2263059616088867,2024-03-09 00:00:00.000000 UTC
2024-03-08 12:00:00.000000 UTC,CHL-01,adasa,3.3903238773345947,2024-03-09 00:00:00.000000 UTC
2024-03-08 12:00:00.000000 UTC,SPM-01,gsinima,0.6112707257270813,2024-03-09 00:00:00.000000 UTC
2024-03-08 12:00:00.000000 UTC,CHL-01,gsinima,0.5899578332901001,2024-03-09 00:00:00.000000 UTC
2024-03-07 12:00:00.000000 UTC,SPM-01,adasa,1.4890085458755493,2024-03-08 00:00:00.000000 UTC
2024-03-07 12:00:00.000000 UTC,CHL-01,adasa,2.9255454540252686,2024-03-08 00:00:00.000000 UTC
2024-03-07 12:00:00.000000 UTC,SPM-01,gsinima,0.56233435869216919,2024-03-08 00:00:00.000000 UTC
2024-03-07 12:00:00.000000 UTC,CHL-01,gsinima,2.112208366394043,2024-03-08 00:00:00.000000 UTC
2024-03-06 12:00:00.000000 UTC,SPM-01,adasa,1.9071869850158691,2024-03-07 00:00:00.000000 UTC
2024-03-06 12:00:00.000000 UTC,CHL-01,adasa,3.5177173614501953,2024-03-07 00:00:00.000000 UTC
2024-03-06 12:00:00.000000 UTC,SPM-01,gsinima,0.47475546598434448,2024-03-07 00:00:00.000000 UTC
2024-03-06 12:00:00.000000 UTC,CHL-01,gsinima,3.7873516082763672,2024-03-07 00:00:00.000000 UTC
2024-03-05 12:00:00.000000 UTC,CHL-01,adasa,7.0796756744384766,2024-03-06 00:00:00.000000 UTC
2024-03-05 12:00:00.000000 UTC,SPM-01,adasa,2.2660353183746338,2024-03-06 00:00:00.000000 UTC
2024-03-05 12:00:00.000000 UTC,CHL-01,gsinima,3.4416718482971191,2024-03-06 00:00:00.000000 UTC
2024-03-05 12:00:00.000000 UTC,SPM-01,gsinima,0.43285614252090454,2024-03-06 00:00:00.000000 UTC
2024-03-04 12:00:00.000000 UTC,CHL-01,adasa,3.650031566619873,2024-03-05 00:00:00.000000 UTC
2024-03-04 12:00:00.000000 UTC,SPM-01,adasa,2.229689359664917,2024-03-05 00:00:00.000000 UTC
2024-03-04 12:00:00.000000 UTC,CHL-01,gsinima,2.0536174774169922,2024-03-05 00:00:00.000000 UTC
2024-03-04 12:00:00.000000 UTC,SPM-01,gsinima,0.363312304019928,2024-03-05 00:00:00.000000 UTC
2024-03-03 12:00:00.000000 UTC,CHL-01,adasa,4.1086125373840332,2024-03-04 00:00:00.000000 UTC
2024-03-03 12:00:00.000000 UTC,SPM-01,adasa,2.022608757019043,2024-03-04 00:00:00.000000 UTC
2024-03-03 12:00:00.000000 UTC,CHL-01,gsinima,0.50509321689605713,2024-03-04 00:00:00.000000 UTC
2024-03-03 12:00:00.000000 UTC,SPM-01,gsinima,0.64211791753768921,2024-03-04 00:00:00.000000 UTC
2024-03-02 12:00:00.000000 UTC,SPM-01,adasa,1.9499706029891968,2024-03-03 00:00:00.000000 UTC
2024-03-02 12:00:00.000000 UTC,CHL-01,adasa,3.6545083522796631,2024-03-03 00:00:00.000000 UTC
2024-03-02 12:00:00.000000 UTC,SPM-01,gsinima,0.409365177154541,2024-03-03 00:00:00.000000 UTC
2024-03-02 12:00:00.000000 UTC,CHL-01,gsinima,0.70949923992156982,2024-03-03 00:00:00.000000 UTC
2024-03-01 12:00:00.000000 UTC,SPM-01,adasa,1.864241361618042,2024-03-02 00:00:00.000000 UTC
2024-03-01 12:00:00.000000 UTC,CHL-01,adasa,2.4528794288635254,2024-03-02 00:00:00.000000 UTC
2024-03-01 12:00:00.000000 UTC,SPM-01,gsinima,0.42553216218948364,2024-03-02 00:00:00.000000 UTC
2024-03-01 12:00:00.000000 UTC,CHL-01,gsinima,0.40684252977371216,2024-03-02 00:00:00.000000 UTC
2024-02-29 12:00:00.000000 UTC,CHL-01,adasa,4.6804671287536621,2024-03-01 00:00:00.000000 UTC
2024-02-29 12:00:00.000000 UTC,SPM-01,adasa,1.5139442682266235,2024-03-01 00:00:00.000000 UTC
2024-02-29 12:00:00.000000 UTC,SPM-01,adasa,1.5139442682266235,2024-03-01 00:00:00.000000 UTC
2024-02-29 12:00:00.000000 UTC,CHL-01,adasa,4.6804671287536621,2024-03-01 00:00:00.000000 UTC
2024-02-29 12:00:00.000000 UTC,CHL-01,gsinima,1.1590945720672607,2024-03-01 00:00:00.000000 UTC
2024-02-29 12:00:00.000000 UTC,SPM-01,gsinima,0.47227150201797485,2024-03-01 00:00:00.000000 UTC
2024-02-29 12:00:00.000000 UTC,SPM-01,gsinima,0.47227150201797485,2024-03-01 00:00:00.000000 UTC
2024-02-29 12:00:00.000000 UTC,CHL-01,gsinima,1.1590945720672607,2024-03-01 00:00:00.000000 UTC
2024-02-28 12:00:00.000000 UTC,CHL-01,adasa,4.1148948669433594,2024-02-29 00:00:00.000000 UTC
2024-02-28 12:00:00.000000 UTC,SPM-01,adasa,1.7378948926925659,2024-02-29 00:00:00.000000 UTC
2024-02-28 12:00:00.000000 UTC,CHL-01,gsinima,0.44846844673156738,2024-02-29 00:00:00.000000 UTC
2024-02-28 12:00:00.000000 UTC,SPM-01,gsinima,0.37066534161567688,2024-02-29 00:00:00.000000 UTC
